slug,label,codec,score,verdict,cutoff_freq,families,Rule1MP3Bitrate,Rule2Cutoff,Rule3SourceVsContainer,Rule424BitSuspect,Rule5HighVariance,Rule6HighQualityProtection,Rule7SilenceAnalysis,Rule8NyquistException,Rule10Consistency,Rule11CassetteDetection,Rule12MLClassifier,Rule13MDCTAlignment,_calculator
078-04-Kat-Onoma-La-chambre,1,opus_256,10,AUTHENTIC,20000.0,spectral,0,10,0,0,0,0,0,0,,,0,0,
079-04-Gwen-McCrae-Let-s-straighten-it-out,1,opus_256,25,AUTHENTIC,20000.0,cnn+spectral,0,10,0,0,0,0,0,0,,,15,0,
002-03-Hraach-Let-it-go,1,vorbis_q8,0,AUTHENTIC,20750.0,,0,0,0,0,0,0,,0,,,0,0,
003-01-Thor-Dari-lullaby,1,vorbis_q8,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
004-01-Thiossane-Ablaye-Ndiaye-Aminata-ndiaye,1,vorbis_q8,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
005-17-Los-Seven-Del-Swing-Celoso,1,vorbis_q8,118,FAKE_CERTAIN,19750.0,cnn+spectral,50,1,50,0,0,0,0,0,0,,17,,
006-09-Mahmoud-Ahmed-Tezeta,1,vorbis_q8,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
007-07-Wax-Tailor-Positively-inclined-featuring-main,1,vorbis_q8,0,AUTHENTIC,21000.0,,0,0,0,0,0,0,,-30,,,0,0,
008-06-The-Mebusas-Mr-bull-dog-original-45-version,1,vorbis_q8,102,SUSPICIOUS,19500.0,spectral,50,2,50,0,0,0,0,0,0,,0,,
009-03-Ilya-Beshevli-To-solitude,1,vorbis_q8,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
010-06-Jon-Hassell-These-times,1,vorbis_q8,0,AUTHENTIC,21250.0,,0,0,0,0,0,0,,-30,,,0,0,
011-07-Ensemble-National-des-Percussions-de-Guin-e-K,1,vorbis_q8,0,AUTHENTIC,21000.0,,0,0,0,0,0,0,,-30,,,0,0,
012-07-A-La-Carte-Brass-And-Percussion-Papa-was-a-ro,1,vorbis_q8,100,SUSPICIOUS,20500.0,spectral,50,0,50,0,0,0,0,0,0,,0,,
013-22-Roswell-Sacred-Harp-Quartet-Weeping-mary,1,vorbis_q8,55,SUSPICIOUS,22050.0,mdct,0,0,0,0,0,0,,-50,,,0,55,50
014-26-Dock-Walsh-Bathe-in-that-beautiful-pool,1,vorbis_q8,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
015-08-Jos-Gonz-lez-Vissel,1,vorbis_q8,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
016-03-Memory-Tapes-Green-knight,1,vorbis_q8,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
017-13-Cafe-Del-Mar-Submariner,1,vorbis_q8,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
020-06-Bola-Tigantabame,1,vorbis_q8,15,AUTHENTIC,20500.0,cnn,0,0,0,0,0,0,,0,,,15,0,
021-13-Colombiafrica-The-Mystic-Orchestra-Rey-de-roc,1,vorbis_q8,2,AUTHENTIC,20000.0,cnn,0,0,0,0,0,0,,0,,,2,0,
018-04-Bag-o-wire-Resovoir,1,vorbis_q8,31,WARNING,21750.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
019-04-Kohi-Jadu,1,vorbis_q8,0,AUTHENTIC,21000.0,,0,0,0,0,0,0,,-30,,,0,0,
022-17-Michel-Legrand-It-s-good-to-be-alive-the-chas,1,vorbis_q8,101,FAKE_CERTAIN,19750.0,cnn+spectral,50,1,50,0,0,0,0,0,-30,,30,,
023-01-Yusef-Lateef-Buddy-and-lou,1,vorbis_q8,0,AUTHENTIC,21000.0,,0,0,0,0,0,0,,-30,,,0,0,
026-06-Oumou-Dioubat-Siyala,1,vorbis_q8,102,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,2,,
027-01-Dimlite-Kitty-Cradle-Fog,1,vorbis_q8,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
024-15-Jordi-Savall-Concert-li-la-rougeville-gigue,1,vorbis_q8,55,FAKE_CERTAIN,22050.0,cnn+mdct,0,0,0,0,0,0,,-50,,,30,25,50
025-07-Bolalar-Lola,1,vorbis_q8,0,AUTHENTIC,21250.0,cnn,0,0,0,0,0,0,,-30,,,23,0,
028-04-Lisu-Yue-phue-alcool-de-ma-s,1,vorbis_q8,25,AUTHENTIC,22050.0,mdct,0,0,0,0,0,0,,-50,,,0,25,50
029-05-Kuusow-Kurtunwaarey-Amin-Xaaji-Cusmaan-Cabdul,1,vorbis_q8,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
030-06-S-bastien-Tellier-Benny,1,vorbis_q8,0,AUTHENTIC,21500.0,cnn,0,0,0,0,0,0,,-30,,,13,0,
031-07-Shkoon-Just-Emma-Id,1,vorbis_q8,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
032-05-2kilos-more-Cache-feu,1,vorbis_q8,54,WARNING,21000.0,cnn+mdct,0,0,0,0,0,0,,-30,,,29,25,30
033-01-Daylight-Rising,1,vorbis_q8,0,AUTHENTIC,21250.0,cnn,0,0,0,0,0,0,,-30,,,7,0,
034-09-Snow-Ghosts-Bowline,1,vorbis_q8,100,SUSPICIOUS,20250.0,spectral,50,0,50,0,0,0,0,0,0,,0,,
035-16-Slow-Air-In-Dropped-D,1,vorbis_q8,0,AUTHENTIC,21000.0,,0,0,0,0,0,0,,-30,,,0,0,
038-11-Red-Hot-Chili-Peppers-This-velvet-glove,1,vorbis_q8,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
039-13-Kat-Onoma-Change-blues,1,vorbis_q8,24,AUTHENTIC,20750.0,cnn,0,0,0,0,0,0,,0,,,24,0,
036-08-Nicolas-Comment-Amaurose,1,vorbis_q8,31,WARNING,21000.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
037-02-Super-Cayor-De-Dakar-Emboutaieillage,1,vorbis_q8,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
040-11-Xploding-Plastix-Far-flung-tonic,1,vorbis_q8,0,AUTHENTIC,21000.0,,0,0,0,0,0,0,,-30,,,0,0,
041-07-Mondkopf-Summer-afternoon-on-the-carribean-se,1,vorbis_q8,5,AUTHENTIC,19000.0,spectral,0,5,0,0,0,0,,0,,,0,0,
044-02-Various-Artists-Ka-mea-mea,1,vorbis_q8,0,AUTHENTIC,20500.0,,0,0,0,0,0,0,,0,,,0,0,
045-08-DJ-Katapila-Trotro-instrumental,1,vorbis_q8,41,WARNING,17750.0,cnn+spectral,0,11,0,0,0,0,,0,,0,30,,
042-04-Keletigui-et-ses-Tambourinis-Nadia,1,vorbis_q8,55,FAKE_CERTAIN,22050.0,cnn+mdct,0,0,0,0,0,0,,-50,,,30,25,50
043-03-Massive-Attack-Inertia-Creeps-Manic-Street-Pr,1,vorbis_q8,27,AUTHENTIC,20750.0,cnn,0,0,0,0,0,0,,0,,,27,0,
046-04-Clelia-Felix-Shine-so-bright,1,vorbis_q8,31,WARNING,21750.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
047-03-Lemma-Souad-Asla-Maachouk-Nbi,1,vorbis_q8,0,AUTHENTIC,21250.0,,0,0,0,0,0,0,,-30,,,0,0,
048-08-Gabriel-Romero-La-Piragua,1,vorbis_q8,71,SUSPICIOUS,19750.0,spectral,50,1,50,0,0,0,0,0,-30,,0,,
049-Nigeria-70-vol-1-Lagos-jump-09-Chief-Checker-Afr,1,vorbis_q8,31,WARNING,21000.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
050-08-Boubacar-Traor-Pierrette,1,vorbis_q8,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
051-07-Coldcut-x-On-U-Sound-Kajra-mohobbat-wala-feat,1,vorbis_q8,27,AUTHENTIC,21000.0,cnn+mdct,0,0,0,0,0,0,,-30,,,2,25,30
052-06-Papa-Wemba-Efeka-mandundu,1,vorbis_q8,26,AUTHENTIC,19750.0,mdct+spectral,0,1,0,0,0,0,,0,,,0,25,
053-03-Jupiter-Okwess-Ofakombolo,1,vorbis_q8,122,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,22,,
054-10-George-Bruns-Two-dogs-and-a-cycle,1,vorbis_q8,101,SUSPICIOUS,19750.0,spectral,50,1,50,0,0,0,0,0,0,,0,,
055-01-Godspeed-You-Black-Emperor-Undoing-a-luciferi,1,vorbis_q8,0,AUTHENTIC,20500.0,,0,0,0,0,0,0,,0,,,0,0,
056-14-Hlamalani,1,vorbis_q8,0,AUTHENTIC,21750.0,,0,0,0,0,0,0,,-50,,,0,0,
057-02-Nass-El-Ghiwan-El-Mekkaoui-le-mecquois,1,vorbis_q8,0,AUTHENTIC,20500.0,,0,0,0,0,0,0,,0,,,0,0,
060-13-Naomi-The-Boys-Bad-loser,1,vorbis_q8,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
061-07-Black-Truth-Rhythm-Band-Imo,1,vorbis_q8,113,SUSPICIOUS,17250.0,spectral,50,13,50,0,0,0,,0,0,0,0,,
058-01-Piny-Runa-Woko,1,vorbis_q8,11,AUTHENTIC,20500.0,cnn,0,0,0,0,0,0,,0,,,11,0,
059-01-Genesis-Gospel-Singers-Momma-mo-akoma-ntutu,1,vorbis_q8,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
062-03-Alpha-Blondy-Jah-glory,1,vorbis_q8,107,FAKE_CERTAIN,20500.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,7,,
063-09-Rodolphe-Burger-Billy-the-kid,1,vorbis_q8,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
066-04-Etoile-de-Dakar-My-wa-wa,1,vorbis_q8,31,WARNING,21500.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
067-03-The-Streets-Let-s-push-things-forward,1,vorbis_q8,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
064-01-Blank-Jones-Feat-Mike-Francis-Someone-like-yo,1,vorbis_q8,0,AUTHENTIC,21000.0,,0,0,0,0,0,0,,-30,,,0,0,
065-05-Quizas-Quizas,1,vorbis_q8,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
068-08-Eddie-Palmieri-Cal-Tjader-Bamboleate,1,vorbis_q8,31,WARNING,21000.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
069-02-Eden-Ahbez-The-wanderer,1,vorbis_q8,0,AUTHENTIC,20750.0,,0,0,0,0,0,0,,0,,,0,0,
070-02-Guts-Good-morning,1,vorbis_q8,31,WARNING,21500.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
071-01-Jaipur-Kawa-Brass-Band-Piya-tu-ab-aaja,1,vorbis_q8,41,WARNING,16250.0,cnn+spectral,0,18,0,0,0,0,,0,,0,23,,
072-05-Simo-Moumen-Samsara,1,vorbis_q8,14,AUTHENTIC,19500.0,cnn+spectral,0,2,0,0,0,0,,0,,,12,0,
073-10-Vanilla-Fudge-Eleanor-rigby,1,vorbis_q8,55,FAKE_CERTAIN,20500.0,cnn+mdct,0,0,0,0,0,0,,0,,,30,25,
074-09-Koki-Nakano-Lift,1,vorbis_q8,0,AUTHENTIC,20750.0,,0,0,0,0,0,0,,0,,,0,0,
075-03-Jordi-Savall-El-rey-de-francia-esmirna,1,vorbis_q8,0,AUTHENTIC,21000.0,,0,0,0,0,0,0,,-30,,,0,0,
078-04-Kat-Onoma-La-chambre,1,vorbis_q8,0,AUTHENTIC,21000.0,,0,0,0,0,0,0,,-30,,,0,0,
079-04-Gwen-McCrae-Let-s-straighten-it-out,1,vorbis_q8,31,WARNING,21250.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
076-20-Fran-ois-Couperin-O-salutaris,1,vorbis_q8,25,AUTHENTIC,22050.0,mdct,0,0,0,0,0,0,,-50,,,0,25,50
077-01-Jaga-Jazzist-All-i-know-is-tonight,1,vorbis_q8,0,AUTHENTIC,22050.0,cnn,0,0,0,0,0,0,,-50,,,21,0,
